CUSTOMERID,COUNTRY,IS_UK,IS_GERMANY,IS_FRANCE,IS_EIRE,IS_SPAIN,TOTAL_ORDERS,TOTAL_ITEMS,TOTAL_SPENT,AVG_ITEMS_PER_ORDER,AVG_REVENUE_PER_ORDER,CLV_PER_DAY,RECENCY_DAYS,CUSTOMER_LIFETIME_DAYS,RETURN_RATIO,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
18008.0,United Kingdom,true,false,false,false,false,9,1581,2116.19,52.7,235.132222222,8.49875502,4972,248,0,2011-01-25,2011-09-30
18277.0,United Kingdom,true,false,false,false,false,2,67,97.63,7.444444,48.815,0.3740613027,4960,260,0.111111,2011-01-25,2011-10-12
14389.0,United Kingdom,true,false,false,false,false,5,702,999.72,11.322581,199.944,3.214533762,4910,310,0.274194,2011-01-25,2011-12-01
13703.0,United Kingdom,true,false,false,false,false,1,10,99.5,10,99.5,99.5,5220,0,0,2011-01-25,2011-01-25
15339.0,United Kingdom,true,false,false,false,false,3,414,557.57,4.704545,185.856666667,2.203833992,4968,252,0.022727,2011-01-25,2011-10-04
12744.0,Singapore,false,false,false,false,false,10,5234,9120.39,22.855895,912.039,34.03130597,4953,267,0.030568,2011-01-25,2011-10-19
16222.0,United Kingdom,true,false,false,false,false,1,365,846.72,2.664234,846.72,846.72,5220,0,0,2011-01-25,2011-01-25
14341.0,United Kingdom,true,false,false,false,false,9,1401,2166.38,10.776923,240.708888889,7.90649635,4947,273,0.007692,2011-01-25,2011-10-25
13168.0,United Kingdom,true,false,false,false,false,5,680,1310.14,5.112782,262.028,4.629469965,4938,282,0.015038,2011-01-25,2011-11-03
16943.0,United Kingdom,true,false,false,false,false,3,145,816.73,4.393939,272.243333333,7.562314815,5113,107,0,2011-01-25,2011-05-12
17515.0,United Kingdom,true,false,false,false,false,4,243,639.02,2.793103,159.755,2.218819444,4933,287,0,2011-01-25,2011-11-08
17082.0,United Kingdom,true,false,false,false,false,2,1049,2003.85,12.950617,1001.925,7.006468531,4935,285,0,2011-01-25,2011-11-06
14248.0,United Kingdom,true,false,false,false,false,1,102,302.58,12.75,302.58,302.58,5220,0,0,2011-01-25,2011-01-25
12609.0,Germany,false,true,false,false,false,3,648,1126.85,10.8,375.616666667,4.675726141,4980,240,0,2011-01-25,2011-09-22
13002.0,United Kingdom,true,false,false,false,false,1,73,120.95,10.428571,120.95,120.95,5220,0,0,2011-01-25,2011-01-25
16133.0,United Kingdom,true,false,false,false,false,46,8738,14305.66,23.939726,310.992608696,45.271075949,4905,315,0.071233,2011-01-25,2011-12-06
13049.0,United Kingdom,true,false,false,false,false,2,268,656.68,19.142857,328.34,2.575215686,4966,254,0,2011-01-25,2011-10-06
14548.0,United Kingdom,true,false,false,false,false,2,256,652.8,64,326.4,3.885714286,5052,167,0,2011-01-26,2011-07-12
13405.0,United Kingdom,true,false,false,false,false,3,165,572.451,6.111111,190.817,2.346110656,4976,243,0,2011-01-26,2011-09-26
14049.0,United Kingdom,true,false,false,false,false,6,3846,5639.15,7.615842,939.858333333,18.672682119,4918,301,0.033663,2011-01-26,2011-11-23
16043.0,United Kingdom,true,false,false,false,false,4,503,773.99,12.897436,193.4975,2.754412811,4939,280,0,2011-01-26,2011-11-02
15812.0,United Kingdom,true,false,false,false,false,5,922,1801.14,22.487805,360.228,8.536208531,5009,210,0,2011-01-26,2011-08-24
13837.0,United Kingdom,true,false,false,false,false,2,183,271.24,9.631579,135.62,2.534953271,5113,106,0,2011-01-26,2011-05-12
17118.0,United Kingdom,true,false,false,false,false,1,154,157.02,15.4,157.02,157.02,5219,0,0,2011-01-26,2011-01-26
14616.0,United Kingdom,true,false,false,false,false,3,104,406.08,34.666667,135.36,5.343157895,5144,75,0,2011-01-26,2011-04-11
14233.0,United Kingdom,true,false,false,false,false,5,671,1447.51,18.638889,289.502,5.263672727,4945,274,0.027778,2011-01-26,2011-10-27
17075.0,United Kingdom,true,false,false,false,false,5,289,813.77,3.6125,162.754,2.703554817,4919,300,0.0375,2011-01-26,2011-11-22
16714.0,United Kingdom,true,false,false,false,false,4,608,911.53,6.468085,227.8825,9.1153,5120,99,0.010638,2011-01-26,2011-05-05
13098.0,United Kingdom,true,false,false,false,false,41,15911,28658.88,26.299174,698.997073171,90.406561514,4903,316,0.054545,2011-01-26,2011-12-08
17027.0,United Kingdom,true,false,false,false,false,7,415,848.59,2.677419,121.227142857,3.535791667,4980,239,0.012903,2011-01-26,2011-09-22
12591.0,Italy,false,false,false,false,false,1,228,452.85,8.769231,452.85,452.85,5219,0,0,2011-01-26,2011-01-26
17786.0,United Kingdom,true,false,false,false,false,2,200,278.74,2.777778,139.37,1.196309013,4987,232,0,2011-01-26,2011-09-15
16124.0,United Kingdom,true,false,false,false,false,2,41,187.15,2.5625,93.575,93.575,5218,1,0.3125,2011-01-26,2011-01-27
16409.0,United Kingdom,true,false,false,false,false,5,1306,2028.88,5.62931,405.776,7.194609929,4938,281,0,2011-01-26,2011-11-03
13754.0,United Kingdom,true,false,false,false,false,2,214,282.6,17.833333,141.3,1.692215569,5053,166,0,2011-01-26,2011-07-11
15227.0,United Kingdom,true,false,false,false,false,5,750,1219.4,12.931034,243.88,4.324113475,4938,281,0,2011-01-26,2011-11-03
12997.0,United Kingdom,true,false,false,false,false,7,648,1197.94,9.671642,171.134285714,4.047094595,4924,295,0.119403,2011-01-26,2011-11-17
15215.0,United Kingdom,true,false,false,false,false,6,211,615.99,4.906977,102.665,2.248138686,4946,273,0.186047,2011-01-26,2011-10-26
16918.0,United Kingdom,true,false,false,false,false,7,708,1043.34,5.446154,149.048571429,3.878587361,4951,268,0.015385,2011-01-26,2011-10-21
16882.0,United Kingdom,true,false,false,false,false,3,424,705.12,10.871795,235.04,2.798095238,4968,251,0,2011-01-26,2011-10-04
14442.0,Channel Islands,false,false,false,false,false,5,475,1544.62,6.985294,308.924,4.888037975,4903,315,0.073529,2011-01-27,2011-12-08
16496.0,United Kingdom,true,false,false,false,false,4,1091,1562.22,11.247423,390.555,5.055728155,4910,308,0.020619,2011-01-27,2011-12-01
12764.0,Lebanon,false,false,false,false,false,1,386,1693.88,8.577778,1693.88,1693.88,5218,0,0,2011-01-27,2011-01-27
17311.0,United Kingdom,true,false,false,false,false,2,1005,1384.85,18.272727,692.425,5.794351464,4980,238,0,2011-01-27,2011-09-22
15910.0,United Kingdom,true,false,false,false,false,8,1015,1232.18,3.801498,154.0225,3.887003155,4902,316,0,2011-01-27,2011-12-09
16949.0,United Kingdom,true,false,false,false,false,7,790,1161.27,12.95082,165.895714286,3.698312102,4905,313,0.016393,2011-01-27,2011-12-06
14970.0,United Kingdom,true,false,false,false,false,4,250,1592.06,7.352941,398.015,6.393815261,4970,248,0,2011-01-27,2011-10-02
14701.0,United Kingdom,true,false,false,false,false,12,909,2486.22,2.597143,207.185,8.098436482,4912,306,0.042857,2011-01-27,2011-11-29
12468.0,Germany,false,true,false,false,false,3,364,724.04,9.1,241.346666667,4.161149425,5045,173,0.05,2011-01-27,2011-07-19
16767.0,United Kingdom,true,false,false,false,false,11,4435,5580.6,19.977477,507.327272727,19.444599303,4932,286,0,2011-01-27,2011-11-09
14738.0,United Kingdom,true,false,false,false,false,9,576,1289.94,10.285714,143.326666667,4.640071942,4941,277,0.035714,2011-01-27,2011-10-31
17540.0,United Kingdom,true,false,false,false,false,3,193,570.4,7.423077,190.133333333,1.845954693,4910,308,0.038462,2011-01-27,2011-12-01
14239.0,United Kingdom,true,false,false,false,false,13,986,2323.5,8.5,178.730769231,8.479927007,4945,273,0.034483,2011-01-27,2011-10-27
18125.0,United Kingdom,true,false,false,false,false,5,803,1141.34,4.076142,228.268,3.962986111,4931,287,0.005076,2011-01-27,2011-11-10
13328.0,United Kingdom,true,false,false,false,false,1,680,1308.48,40,1308.48,1308.48,5218,0,0,2011-01-27,2011-01-27
15549.0,United Kingdom,true,false,false,false,false,4,688,1655.76,5.931034,413.94,6.899,4979,239,0.008621,2011-01-27,2011-09-23
15864.0,United Kingdom,true,false,false,false,false,8,1044,1769.78,43.5,221.2225,5.999254237,4924,294,0.166667,2011-01-27,2011-11-17
14662.0,United Kingdom,true,false,false,false,false,4,602,771.17,3.583333,192.7925,2.668408304,4930,288,0,2011-01-27,2011-11-11
17180.0,United Kingdom,true,false,false,false,false,6,680,780.38,5.19084,130.063333333,2.989961686,4958,260,0.022901,2011-01-27,2011-10-14
12574.0,France,false,false,true,false,false,1,61,218.45,5.545455,218.45,218.45,5217,0,0,2011-01-28,2011-01-28
13330.0,United Kingdom,true,false,false,false,false,3,751,1140.93,14.169811,380.31,5.0934375,4994,223,0,2011-01-28,2011-09-08
13552.0,United Kingdom,true,false,false,false,false,16,1386,3539.53,11.454545,221.220625,14.15812,4968,249,0.099174,2011-01-28,2011-10-04
12853.0,United Kingdom,true,false,false,false,false,9,782,1881.7,9.309524,209.077777778,9.003349282,5009,208,0.071429,2011-01-28,2011-08-24
16755.0,United Kingdom,true,false,false,false,false,5,1058,1484.63,6.011364,296.926,7.349653465,5016,201,0.034091,2011-01-28,2011-08-17
14133.0,United Kingdom,true,false,false,false,false,5,342,590.34,11.4,118.068,3.156898396,5031,186,0.066667,2011-01-28,2011-08-02
16523.0,United Kingdom,true,false,false,false,false,28,4233,9295.67,14.204698,331.988214286,29.510063492,4903,314,0.026846,2011-01-28,2011-12-08
14659.0,United Kingdom,true,false,false,false,false,12,1183,2456.53,4.567568,204.710833333,7.975746753,4910,307,0.023166,2011-01-28,2011-12-01
13141.0,United Kingdom,true,false,false,false,false,6,1547,2385.8,11.375,397.633333333,10.28362069,4986,231,0.007353,2011-01-28,2011-09-16
15365.0,United Kingdom,true,false,false,false,false,9,758,1330.45,5.019868,147.827777778,4.571993127,4927,290,0.245033,2011-01-28,2011-11-14
13707.0,United Kingdom,true,false,false,false,false,2,351,806.41,7.3125,403.205,16.457346939,5169,48,0,2011-01-28,2011-03-17
13709.0,United Kingdom,true,false,false,false,false,17,3501,6249.11,10.118497,367.594705882,19.965207668,4905,312,0.028902,2011-01-28,2011-12-06
17329.0,United Kingdom,true,false,false,false,false,2,142,523.11,4.30303,261.555,1.732152318,4916,301,0,2011-01-28,2011-11-25
14805.0,United Kingdom,true,false,false,false,false,4,115,554.65,2.446809,138.6625,1.855016722,4917,298,0,2011-01-30,2011-11-24
16897.0,United Kingdom,true,false,false,false,false,3,58,213.03,1.318182,71.01,14.202,5201,14,0.159091,2011-01-30,2011-02-13
15579.0,United Kingdom,true,false,false,false,false,2,120,348.6,2.352941,174.3,1.417073171,4970,245,0,2011-01-30,2011-10-02
13161.0,United Kingdom,true,false,false,false,false,1,29,112.75,3.625,112.75,112.75,5215,0,0,2011-01-30,2011-01-30
15415.0,United Kingdom,true,false,false,false,false,1,575,572.81,11.979167,572.81,572.81,5215,0,0,2011-01-30,2011-01-30
17463.0,United Kingdom,true,false,false,false,false,6,1090,1881.36,4.977169,313.56,6.313288591,4918,297,0.018265,2011-01-30,2011-11-23
14502.0,United Kingdom,true,false,false,false,false,14,1483,2351.02,2.350238,167.93,7.969559322,4921,294,0.011094,2011-01-30,2011-11-20
12528.0,Germany,false,true,false,false,false,8,750,1922.28,7.894737,240.285,6.323289474,4911,303,0.031579,2011-01-31,2011-11-30
15448.0,United Kingdom,true,false,false,false,false,1,232,494.64,8.285714,494.64,494.64,5214,0,0,2011-01-31,2011-01-31
17314.0,United Kingdom,true,false,false,false,false,11,1884,2514.76,13.852941,228.614545455,8.701591696,4926,288,0.036765,2011-01-31,2011-11-15
17373.0,United Kingdom,true,false,false,false,false,4,408,646.92,7.157895,161.73,2.36967033,4942,272,0,2011-01-31,2011-10-30
18145.0,United Kingdom,true,false,false,false,false,4,2625,2861.55,11.877828,715.3875,9.506810631,4914,300,0,2011-01-31,2011-11-27
14467.0,United Kingdom,true,false,false,false,false,4,278,598.76,3.088889,149.69,2.022837838,4919,295,0,2011-01-31,2011-11-22
12908.0,United Kingdom,true,false,false,false,false,4,0,246,0,61.5,0.9647058824,4960,254,0.5,2011-01-31,2011-10-12
14776.0,United Kingdom,true,false,false,false,false,13,2688,2195.58,20.059701,168.890769231,8.380076336,4953,261,0.126866,2011-01-31,2011-10-19
16403.0,United Kingdom,true,false,false,false,false,2,103,161.05,6.866667,80.525,14.640909091,5204,10,0.333333,2011-01-31,2011-02-10
16407.0,United Kingdom,true,false,false,false,false,10,1124,2126.93,6.534884,212.693,7.066212625,4914,300,0,2011-01-31,2011-11-27
17619.0,United Kingdom,true,false,false,false,false,1,127,218.52,1.649351,218.52,218.52,5214,0,0,2011-01-31,2011-01-31
12778.0,Netherlands,false,false,false,false,false,7,824,804.23,16.156863,114.89,2.73547619,4921,293,0.019608,2011-01-31,2011-11-20
17256.0,United Kingdom,true,false,false,false,false,2,141,240,8.8125,120,1.165048544,5009,205,0,2011-01-31,2011-08-24
17604.0,United Kingdom,true,false,false,false,false,2,169,309.36,2.68254,154.68,3.2225,5119,95,0,2011-01-31,2011-05-06
14006.0,United Kingdom,true,false,false,false,false,3,641,962.19,21.366667,320.73,4.859545455,5017,197,0,2011-01-31,2011-08-16
13600.0,United Kingdom,true,false,false,false,false,1,324,219.52,17.052632,219.52,219.52,5214,0,0,2011-01-31,2011-01-31
15058.0,United Kingdom,true,false,false,false,false,11,1069,2124.99,3.873188,193.180909091,7.3784375,4927,287,0,2011-01-31,2011-11-14
17147.0,United Kingdom,true,false,false,false,false,6,878,1679.64,10.329412,279.94,5.791862069,4924,289,0.047059,2011-02-01,2011-11-17
13881.0,United Kingdom,true,false,false,false,false,22,10062,16989.52,55.9,772.250909091,54.982265372,4905,308,0.011111,2011-02-01,2011-12-06
17431.0,United Kingdom,true,false,false,false,false,1,292,403.3,6.790698,403.3,403.3,5215,0,0,2011-01-30,2011-01-30
14627.0,United Kingdom,true,false,false,false,false,1,-5,-21.85,-1,-21.85,-21.85,5213,0,1,2011-02-01,2011-02-01
17356.0,United Kingdom,true,false,false,false,false,1,166,178.22,8.736842,178.22,178.22,5213,0,0,2011-02-01,2011-02-01
12477.0,Germany,false,true,false,false,false,9,3620,13117.01,11.753247,1457.445555556,45.231068966,4924,289,0.025974,2011-02-01,2011-11-17
12836.0,United Kingdom,true,false,false,false,false,4,1064,2612.86,6.08,653.215,10.327509881,4961,252,0,2011-02-01,2011-10-11
13939.0,United Kingdom,true,false,false,false,false,4,843,556.75,18.326087,139.1875,1.926470588,4925,288,0.021739,2011-02-01,2011-11-16
16745.0,United Kingdom,true,false,false,false,false,18,6727,7170.7,18.790503,398.372222222,31.728761062,4988,225,0.002793,2011-02-01,2011-09-14
13606.0,United Kingdom,true,false,false,false,false,3,279,280.54,6.488372,93.513333333,0.9913074205,4931,282,0,2011-02-01,2011-11-10
12929.0,United Kingdom,true,false,false,false,false,2,36,105.1,4,52.55,0.5531578947,5024,189,0.111111,2011-02-01,2011-08-09
16419.0,United Kingdom,true,false,false,false,false,7,435,959.48,8.365385,137.068571429,4.7974,5014,199,0.019231,2011-02-01,2011-08-19
17035.0,United Kingdom,true,false,false,false,false,3,201,388.33,6.28125,129.443333333,5.795970149,5147,66,0.125,2011-02-01,2011-04-08
15203.0,United Kingdom,true,false,false,false,false,6,1753,1827.8,12.34507,304.633333333,6.368641115,4927,286,0,2011-02-01,2011-11-14
12373.0,Austria,false,false,false,false,false,1,197,364.6,14.071429,364.6,364.6,5213,0,0,2011-02-01,2011-02-01
18202.0,United Kingdom,true,false,false,false,false,3,581,1396.99,8.544118,465.663333333,12.362743363,5101,112,0,2011-02-01,2011-05-24
12775.0,Netherlands,false,false,false,false,false,6,853,1351.24,12.731343,225.206666667,4.580474576,4919,294,0.014925,2011-02-01,2011-11-22
14549.0,United Kingdom,true,false,false,false,false,1,136,289.24,2.428571,289.24,289.24,5213,0,0,2011-02-01,2011-02-01
16110.0,United Kingdom,true,false,false,false,false,3,733,1337.48,2.070621,445.826666667,5.00928839,4947,266,0,2011-02-01,2011-10-25
17376.0,United Kingdom,true,false,false,false,false,2,86,203.2,3.583333,101.6,0.8396694215,4972,241,0,2011-02-01,2011-09-30
13110.0,United Kingdom,true,false,false,false,false,8,384,1452.87,2.630137,181.60875,5.170355872,4933,280,0.006849,2011-02-01,2011-11-08
16716.0,United Kingdom,true,false,false,false,false,3,44,319.8,14.666667,106.6,6.952173913,5168,45,0.333333,2011-02-01,2011-03-18
12676.0,Sweden,false,false,false,false,false,6,670,1331.39,14.888889,221.898333333,4.622881944,4926,287,0,2011-02-01,2011-11-15
15940.0,United Kingdom,true,false,false,false,false,2,3,31.8,1.5,15.9,31.8,5213,0,0.5,2011-02-01,2011-02-01
15971.0,United Kingdom,true,false,false,false,false,12,1717,4199.85,49.057143,349.9875,14.236779661,4919,294,0,2011-02-01,2011-11-22
14665.0,United Kingdom,true,false,false,false,false,7,500,1258.38,4.273504,179.768571429,5.013466135,4962,250,0.230769,2011-02-02,2011-10-10
15589.0,United Kingdom,true,false,false,false,false,4,242,456.58,8.066667,114.145,7.738644068,5154,58,0.033333,2011-02-02,2011-04-01
14411.0,United Kingdom,true,false,false,false,false,1,196,1063,14,1063,1063,5212,0,0,2011-02-02,2011-02-02
17560.0,United Kingdom,true,false,false,false,false,5,651,854.95,24.111111,170.99,3.939861751,4996,216,0,2011-02-02,2011-09-06
15226.0,United Kingdom,true,false,false,false,false,1,71,154.41,8.875,154.41,154.41,5212,0,0,2011-02-02,2011-02-02
16156.0,United Kingdom,true,false,false,false,false,13,1270,3024.62,9.136691,232.663076923,9.982244224,4910,302,0.064748,2011-02-02,2011-12-01
13728.0,United Kingdom,true,false,false,false,false,6,458,1016.14,7.269841,169.356666667,3.695054545,4938,274,0,2011-02-02,2011-11-03
14127.0,United Kingdom,true,false,false,false,false,3,321,709.71,7.295455,236.57,3.755079365,5024,188,0,2011-02-02,2011-08-09
16378.0,United Kingdom,true,false,false,false,false,3,267,362.95,11.608696,120.983333333,5.67109375,5149,63,0,2011-02-02,2011-04-06
13894.0,United Kingdom,true,false,false,false,false,5,339,535.97,11.3,107.194,1.854567474,4924,288,0.1,2011-02-02,2011-11-17
13824.0,United Kingdom,true,false,false,false,false,5,768,1698.94,16.695652,339.788,6.089390681,4934,278,0,2011-02-02,2011-11-07
18250.0,United Kingdom,true,false,false,false,false,2,198,342.92,9,171.46,34.292,5203,9,0.045455,2011-02-02,2011-02-11
15270.0,United Kingdom,true,false,false,false,false,9,1459,2298.2,30.395833,255.355555556,7.764189189,4917,295,0.145833,2011-02-02,2011-11-24
18017.0,United Kingdom,true,false,false,false,false,3,300,523,100,174.333333333,2.273913043,4983,229,0,2011-02-02,2011-09-19
15421.0,United Kingdom,true,false,false,false,false,4,500,950.36,9.433962,237.59,3.756363636,4960,252,0,2011-02-02,2011-10-12
17446.0,United Kingdom,true,false,false,false,false,2,198,120.9,22,60.45,0.8955555556,5078,134,0,2011-02-02,2011-06-16
14798.0,United Kingdom,true,false,false,false,false,3,150,173.74,12.5,57.913333333,0.6708108108,4954,258,0,2011-02-02,2011-10-18
12990.0,United Kingdom,true,false,false,false,false,3,200,409.5,15.384615,136.5,1.4625,4933,279,0,2011-02-02,2011-11-08
12350.0,Norway,false,false,false,false,false,1,197,334.4,11.588235,334.4,334.4,5212,0,0,2011-02-02,2011-02-02
17337.0,United Kingdom,true,false,false,false,false,7,1240,1944.32,2.262774,277.76,12.152,5053,159,0.009124,2011-02-02,2011-07-11
16405.0,United Kingdom,true,false,false,false,false,2,187,167.25,37.4,83.625,18.583333333,5204,8,0,2011-02-02,2011-02-10
17071.0,United Kingdom,true,false,false,false,false,14,1182,2385.48,7.986486,170.391428571,7.898940397,4910,301,0.054054,2011-02-03,2011-12-01
13873.0,United Kingdom,true,false,false,false,false,4,138,381.7,5.75,95.425,1.998429319,5021,190,0.041667,2011-02-03,2011-08-12
17362.0,United Kingdom,true,false,false,false,false,2,191,312.23,5.457143,156.115,4.397605634,5141,70,0,2011-02-03,2011-04-14
